DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2015-11-20;268.6;296.01;0
2015-11-23;267.4;296.01;0
2015-11-24;262.5;296.01;0
2015-11-25;263.9;296.01;0
2015-11-26;265.4;296.01;0
2015-11-27;264.8;296.01;0
2015-11-30;268.3;296.01;0
2015-12-01;269.3;296.01;0
2015-12-02;273;296.01;0
2015-12-03;266.3;296.01;0
2015-12-04;260.6;296.01;0
2015-12-07;261.7;296.01;0
2015-12-08;252.6;296.01;0
2015-12-09;254.9;296.01;0
2015-12-10;249.8;296.01;0
2015-12-11;244.5;296.01;0
2015-12-14;244;296.01;0
2015-12-15;249.6;296.01;0
2015-12-16;250.2;296.01;0
2015-12-17;255.8;296.01;0
2015-12-18;256.4;296.01;0
2015-12-21;255.2;296.01;0
2015-12-22;253;296.01;0
2015-12-23;259.5;296.01;0
2015-12-24;259.5;296.01;0
2015-12-25;259.5;296.01;0
2015-12-28;259.8;296.01;0
2015-12-29;263.4;296.01;0
2015-12-30;262;296.01;0
2015-12-31;262;296.01;0
2016-01-01;262;296.01;0
2016-01-04;252.1;296.01;0
2016-01-05;248.9;296.01;0
2016-01-06;248.9;296.01;0
2016-01-07;239.9;296.01;0
2016-01-08;238.8;296.01;0
2016-01-11;239.1;296.01;0
2016-01-12;240.5;296.01;0
2016-01-13;239;296.01;0
2016-01-14;232.4;296.01;0
2016-01-15;224.9;296.01;0
2016-01-18;223.7;296.01;0
2016-01-19;227.6;296.01;0
2016-01-20;219.7;296.01;0
2016-01-21;221.2;296.01;0
2016-01-22;226.7;296.01;0
2016-01-25;224.3;296.01;0
2016-01-26;223;296.01;0
2016-01-27;223.5;296.01;0
2016-01-28;217;296.01;0
2016-01-29;220;296.01;0
2016-02-01;218.4;296.01;0
2016-02-02;214.4;296.01;0
2016-02-03;209.1;296.01;0
2016-02-04;208.7;296.01;0
2016-02-05;207.5;296.01;0
2016-02-08;199.3;296.01;0
2016-02-09;201.1;296.01;0
2016-02-10;205.4;296.01;0
2016-02-11;191.1;296.01;0
2016-02-12;194;296.01;0
2016-02-15;202.7;296.01;0
2016-02-16;200.2;296.01;0
2016-02-17;212.5;296.01;0
2016-02-18;211;296.01;0
2016-02-19;211.5;296.01;0
2016-02-22;216.4;296.01;0
2016-02-23;213.3;296.01;0
2016-02-24;207.5;296.01;0
2016-02-25;211.2;296.01;0
2016-02-26;214.3;296.01;0
2016-02-29;213.6;296.01;0
2016-03-01;218.3;296.01;0
2016-03-02;218;296.01;0
2016-03-03;220.3;296.01;0
2016-03-04;223.2;296.01;0
2016-03-07;221.8;296.01;0
2016-03-08;220.1;296.01;0
2016-03-09;222.1;296.01;0
2016-03-10;219.1;296.01;0
2016-03-11;225.2;296.01;0
2016-03-14;225.4;296.01;0
2016-03-15;223.3;296.01;0
2016-03-16;221.7;296.01;0
2016-03-17;221;296.01;0
2016-03-18;226.3;296.01;0
2016-03-21;227.6;296.01;0
