DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2015-07-01;103.5;115;0
2015-07-02;103.5;115;0
2015-07-03;102.25;115;0
2015-07-06;100;114;0
2015-07-07;100.75;114;0
2015-07-08;100.5;114;0
2015-07-09;103;114;0
2015-07-10;103.75;114;0
2015-07-13;105.75;116;0
2015-07-14;106;116;0
2015-07-15;105;116;0
2015-07-16;105.75;116;0
2015-07-17;106;116;0
2015-07-20;106.75;118;0
2015-07-21;107.75;118;0
2015-07-22;107.25;118;0
2015-07-23;108;118;0
2015-07-24;109;118;0
2015-07-27;109;118;0
2015-07-28;109.25;118;0
2015-07-29;107.75;118;0
2015-07-30;109.5;118;0
2015-07-31;107.5;118;0
2015-08-03;107.75;118;0
2015-08-04;109;118;0
2015-08-05;109;118;0
2015-08-06;109.75;118;0
2015-08-07;109.5;118;0
2015-08-10;109.25;120;0
2015-08-11;110.25;120;0
2015-08-12;108.75;120;0
2015-08-13;111;120;0
2015-08-14;110;120;0
2015-08-17;111;121;0
2015-08-18;111.75;121;0
2015-08-19;109.25;121;0
2015-08-20;109.75;121;0
2015-08-21;106.75;121;0
2015-08-24;99.75;115;0
2015-08-25;103.5;115;0
2015-08-26;102;115;0
2015-08-27;104;115;0
2015-08-28;105;115;0
2015-08-31;103.5;115;0
2015-09-01;102.25;115;0
2015-09-02;102.75;115;0
2015-09-03;104.25;115;0
2015-09-04;103.25;115;0
2015-09-07;104.5;114;0
2015-09-08;105.25;114;0
2015-09-09;104;114;0
2015-09-10;105;114;0
2015-09-11;106.75;114;0
2015-09-14;104;116;0
2015-09-15;105.25;116;0
2015-09-16;105.75;116;0
2015-09-17;105.25;116;0
2015-09-18;104.75;116;0
2015-09-21;104.5;104;0
2015-09-22;103.5;104;0
2015-09-23;104;104;0
2015-09-24;102.75;104;0
2015-09-25;103;104;0
2015-09-28;102;113;0
2015-09-29;103;113;0
2015-09-30;105;113;0
2015-10-01;103.75;113;0
2015-10-02;106;113;0
2015-10-05;107;112;0
2015-10-06;107.75;112;0
2015-10-07;107.5;112;0
2015-10-08;107;112;0
2015-10-09;108.5;112;0
2015-10-12;109;117;0
2015-10-13;109;117;0
2015-10-14;109.25;117;0
2015-10-15;111;117;0
2015-10-16;109;117;0
2015-10-19;108.75;118;0
2015-10-20;109.5;118;0
2015-10-21;109.5;118;0
2015-10-22;111;118;0
2015-10-23;109.25;118;0
2015-10-26;109;120;0
2015-10-27;109;120;0
2015-10-28;110.5;120;0
2015-10-29;110.25;120;0
2015-10-30;110.75;120;0
2015-11-02;111.75;121;0
2015-11-03;113;121;0
2015-11-04;112.75;121;0
2015-11-05;113.25;121;0
2015-11-06;114.25;121;0
2015-11-09;117;121;0
2015-11-10;116.75;121;0
2015-11-11;118;121;0
2015-11-12;117.5;121;0
2015-11-13;117;121;0
2015-11-16;116.5;129;0
2015-11-17;117.75;129;0
2015-11-18;120.5;129;0
2015-11-19;118;129;0
2015-11-20;117;129;0
2015-11-23;116.25;128;0
2015-11-24;114.75;128;0
2015-11-25;115;128;0
2015-11-26;116.25;128;0
2015-11-27;115.75;128;0
2015-11-30;118.25;129;0
2015-12-01;117.5;129;0
2015-12-02;118;129;0
2015-12-03;118.75;129;0
2015-12-04;119.5;129;0
2015-12-07;120;132;0
2015-12-08;119.5;132;0
2015-12-09;117.5;132;0
2015-12-10;118.75;132;0
2015-12-11;117.25;132;0
2015-12-14;118;128;0
2015-12-15;119.75;128;0
2015-12-16;123;128;0
2015-12-17;123.75;128;0
2015-12-18;122.75;128;0
2015-12-21;121.5;130;0
2015-12-22;122;130;0
2015-12-23;120;130;0
2015-12-24;120;130;0
2015-12-25;120;130;0
2015-12-28;121.75;132;0
2015-12-29;123;132;0
2015-12-30;123.5;132;0
2015-12-31;123.5;132;0
2016-01-01;123.5;132;0
2016-01-04;122.25;135;0
2016-01-05;120.5;135;0
2016-01-06;120.5;135;0
2016-01-07;118;135;0
2016-01-08;119.5;135;0
2016-01-11;116.25;127;0
2016-01-12;119;127;0
2016-01-13;122.75;127;0
2016-01-14;118.75;127;0
2016-01-15;112.5;127;0
2016-01-18;113.75;121;0
2016-01-19;116.5;121;0
2016-01-20;111.25;121;0
2016-01-21;111.25;121;0
2016-01-22;116;121;0
2016-01-25;113.25;124;0
2016-01-26;114.25;124;0
2016-01-27;113;124;0
2016-01-28;111.75;124;0
2016-01-29;113.5;124;0
2016-02-01;111.5;125;0
2016-02-02;110.25;125;0
2016-02-03;109.25;125;0
