DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2015-12-04;208.5;237;0
2015-12-07;210;237;0
2015-12-08;207.5;237;0
2015-12-09;211.5;237;0
2015-12-10;209;237;0
2015-12-11;207;237;0
2015-12-14;206;237;0
2015-12-15;209.5;237;0
2015-12-16;209.5;237;0
2015-12-17;208;237;0
2015-12-18;204;237;0
2015-12-21;200;237;0
2015-12-22;200;237;0
2015-12-23;204.5;237;0
2015-12-24;204.5;237;0
2015-12-25;204.5;237;0
2015-12-28;206;237;0
2015-12-29;206;237;0
2015-12-30;207.5;237;0
2015-12-31;207.5;237;0
2016-01-01;207.5;237;0
2016-01-04;203;237;0
2016-01-05;203.5;237;0
2016-01-06;203.5;237;0
2016-01-07;202.5;237;0
2016-01-08;202;237;0
2016-01-11;199;237;0
2016-01-12;203;237;0
2016-01-13;204.5;237;0
2016-01-14;201.5;237;0
2016-01-15;199;237;0
2016-01-18;201;237;0
2016-01-19;199.5;239;0
2016-01-20;197.5;239;0
2016-01-21;199;239;0
2016-01-22;202;239;0
2016-01-25;201;239;0
2016-01-26;199;239;0
2016-01-27;199.5;239;0
2016-01-28;199;239;0
2016-01-29;193.5;239;0
2016-02-01;194;239;0
2016-02-02;195;239;0
2016-02-03;194;226;0
2016-02-04;195;226;0
2016-02-05;192;226;0
2016-02-08;189;226;0
2016-02-09;188.5;226;0
2016-02-10;192;226;0
2016-02-11;190;226;0
2016-02-12;191.5;226;0
2016-02-15;196;226;0
2016-02-16;194;226;0
2016-02-17;197;226;0
2016-02-18;196;226;0
2016-02-19;197;226;0
2016-02-22;198;226;0
2016-02-23;197.5;226;0
2016-02-24;193.5;226;0
2016-02-25;196;226;0
2016-02-26;196;226;0
2016-02-29;198.5;226;0
2016-03-01;198;226;0
2016-03-02;197.5;226;0
2016-03-03;200.5;231;0
2016-03-04;202;231;0
2016-03-07;200.5;231;0
2016-03-08;200.5;231;0
2016-03-09;199;231;0
2016-03-10;198.5;231;0
2016-03-11;201.5;231;0
2016-03-14;201.5;231;0
2016-03-15;201.5;231;0
2016-03-16;201.5;231;0
2016-03-17;199.5;231;0
2016-03-18;200;231;0
2016-03-21;202;231;0
2016-03-22;203;231;0
2016-03-23;201.5;231;0
2016-03-24;202;231;0
2016-03-25;202;231;0
2016-03-28;202;231;0
2016-03-29;206.5;231;0
2016-03-30;206.5;231;0
2016-03-31;206.5;231;0
2016-04-01;206;231;0
2016-04-04;203.5;231;0
2016-04-05;200.5;231;0
2016-04-06;201;231;0
2016-04-07;201.5;231;0
2016-04-08;203.5;231;0
2016-04-11;205;231;0
2016-04-12;199.5;231;0
2016-04-13;203;231;0
2016-04-14;201;231;0
2016-04-15;200;231;0
